,id,project,branch,hashtags,change_id,subject,status,created,updated,submit_type,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,meta_rev_id,_number,owner,requirements,submit_records,attention_set,removed_from_attention_set,work_in_progress,cherry_pick_of_change,cherry_pick_of_patch_set,topic,revert_of,_more_changes
67,chromium%2Fsrc~main~I425626d45adcee6510b3796b11b1bc8fde297822,chromium/src,main,[],I425626d45adcee6510b3796b11b1bc8fde297822,Remove use of GridLayout in preparation of it's full removal.,NEW,2021-11-18 17:52:21.000000000,2021-11-18 17:52:21.000000000,REBASE_ALWAYS,176,136,0,0,False,a92ce77caee37c6edb49caa4218db6c95da2e3cc,3291766,{'_account_id': 1161819},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,True,,,,,
68,infra%2Fluci%2Fluci-go~main~I0b5c2647fdbfbfd26b09a4d5034fc0143741efb4,infra/luci/luci-go,main,"['cq-modernization', 'cv']",I0b5c2647fdbfbfd26b09a4d5034fc0143741efb4,cv: add skeleton code to compute requirement at start,NEW,2021-11-05 23:16:58.000000000,2021-11-18 17:51:50.000000000,REBASE_ALWAYS,97,9,20,1,True,08c5624e528255c8a8acf5a859215a8748ca51d1,3265706,{'_account_id': 1381059},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1114919}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1003190': {'account': {'_account_id': 1003190}, 'last_update': '2021-11-18 11:06:34.000000000', 'reason': '<GERRIT_ACCOUNT_1381059> replied on the change', 'reason_account': {'_account_id': 1381059}}, '1381059': {'account': {'_account_id': 1381059}, 'last_update': '2021-11-18 11:18:47.000000000', 'reason': 'ps#9: CQ dry run succeeded.'}}","{'1147264': {'account': {'_account_id': 1147264}, 'last_update': '2021-11-18 17:51:50.000000000', 'reason': '<GERRIT_ACCOUNT_1147264> replied on the change', 'reason_account': {'_account_id': 1147264}}, '1114919': {'account': {'_account_id': 1114919}, 'last_update': '2021-11-18 15:29:22.000000000', 'reason': '<GERRIT_ACCOUNT_1114919> replied on the change', 'reason_account': {'_account_id': 1114919}}, '1118104': {'account': {'_account_id': 1118104}, 'last_update': '2021-11-17 20:41:37.000000000', 'reason': 'removed on reply'}}",,,,,,
69,chromiumos%2Fplatform%2Ftauto~main~Ida09cb9904176456c4924cbd9f9efa1d09f2d971,chromiumos/platform/tauto,main,[],Ida09cb9904176456c4924cbd9f9efa1d09f2d971,Remove chameleon test suites.,NEW,2021-11-17 03:42:38.000000000,2021-11-18 17:51:49.000000000,REBASE_ALWAYS,0,7,0,0,True,b23ae30e3fb490ff58e019fcbc7648ab5162dbb9,3288367,{'_account_id': 1002374},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1002374}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1158284': {'account': {'_account_id': 1158284}, 'last_update': '2021-11-17 03:43:13.000000000', 'reason': '<GERRIT_ACCOUNT_1002374> replied on the change', 'reason_account': {'_account_id': 1002374}}, '1296309': {'account': {'_account_id': 1296309}, 'last_update': '2021-11-18 17:51:49.000000000', 'reason': '<GERRIT_ACCOUNT_1002374> replied on the change', 'reason_account': {'_account_id': 1002374}}}",{},,,,,,
70,chromiumos%2Fplatform%2Ftast-tests~main~I41843a02024744a8a9ebafb7f1c145009ef2347a,chromiumos/platform/tast-tests,main,[],I41843a02024744a8a9ebafb7f1c145009ef2347a,autoupdate: Fix DUT hostname in CacheForDUT,NEW,2021-11-17 12:30:24.000000000,2021-11-18 17:51:31.000000000,REBASE_ALWAYS,7,1,0,0,True,23afe8cb3f46ee1b01b38ead103e1d6897228580,3288692,{'_account_id': 1401350},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1401350}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1447768}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1401350': {'account': {'_account_id': 1401350}, 'last_update': '2021-11-18 16:33:59.000000000', 'reason': 'ps#1: CQ full run failed.'}}","{'1447768': {'account': {'_account_id': 1447768}, 'last_update': '2021-11-17 12:35:47.000000000', 'reason': 'removed on reply'}}",,,,,,
71,chromium%2Fsrc~main~If7a0d0ff3495d33cd379949e5c89a89b3fe0792f,chromium/src,main,[],If7a0d0ff3495d33cd379949e5c89a89b3fe0792f,Invert all svg content,NEW,2021-11-18 12:32:17.000000000,2021-11-18 17:51:19.000000000,REBASE_ALWAYS,39,24,4,3,True,eb82caeaf51bef9cb5e486266c27f35ea628ba20,3291246,{'_account_id': 1431852},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1431852': {'account': {'_account_id': 1431852}, 'last_update': '2021-11-18 17:51:12.000000000', 'reason': '<GERRIT_ACCOUNT_1110037> replied on the change', 'reason_account': {'_account_id': 1110037}}, '1115594': {'account': {'_account_id': 1115594}, 'last_update': '2021-11-18 17:51:12.000000000', 'reason': '<GERRIT_ACCOUNT_1110037> replied on the change', 'reason_account': {'_account_id': 1110037}}}","{'1110037': {'account': {'_account_id': 1110037}, 'last_update': '2021-11-18 17:51:12.000000000', 'reason': '<GERRIT_ACCOUNT_1110037> replied on the change', 'reason_account': {'_account_id': 1110037}}}",,,,,,
72,chromium%2Fsrc~main~I97ae32d388e7ff76f3e0543c35f32cda8711f05b,chromium/src,main,['attribution-reporting'],I97ae32d388e7ff76f3e0543c35f32cda8711f05b,[attribution_reporting] Replace report queue with on-demand sends,NEW,2021-11-04 15:32:25.000000000,2021-11-18 17:51:10.000000000,REBASE_ALWAYS,1235,1782,4,0,True,f771bc9aaa6412a8262d24ee6fc8e6fd5d16c8ee,3260234,{'_account_id': 1433106},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1290431': {'account': {'_account_id': 1290431}, 'last_update': '2021-11-15 15:36:36.000000000', 'reason': 'Change was marked ready for review'}}","{'1433106': {'account': {'_account_id': 1433106}, 'last_update': '2021-11-15 15:43:00.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1433106> using the hovercard menu', 'reason_account': {'_account_id': 1433106}}}",,,,,,
73,chromium%2Fsrc~main~Iee33edc896696c55d3a8a184aa62221542613e8c,chromium/src,main,['codehealth'],Iee33edc896696c55d3a8a184aa62221542613e8c,CodeHealth: Remove use of Value::GetAsBoolean,NEW,2021-11-18 12:05:11.000000000,2021-11-18 17:51:09.000000000,REBASE_ALWAYS,12,14,0,0,False,cb1b3138a3a8b6b3157020334bb56f78b8bdf62a,3289219,{'_account_id': 1312130},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1312130': {'account': {'_account_id': 1312130}, 'last_update': '2021-11-18 17:51:09.000000000', 'reason': 'ps#3: CQ dry run failed.'}}",{},True,,,,,
74,chromium%2Fsrc~main~I165c96cdd573e5d66624223ce830979634f5f605,chromium/src,main,['bluetooth'],I165c96cdd573e5d66624223ce830979634f5f605,bluetooth: Send id raw bytes instead of encoded string over IPC.,NEW,2021-11-17 18:09:50.000000000,2021-11-18 17:51:04.000000000,REBASE_ALWAYS,106,45,2,1,False,25eedb0ba3aca3fe62e490dfc4999896a38b6190,3289979,{'_account_id': 1527942},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",{},"{'1527942': {'account': {'_account_id': 1527942}, 'last_update': '2021-11-18 04:12:23.000000000', 'reason': '<GERRIT_ACCOUNT_1527942> replied on the change', 'reason_account': {'_account_id': 1527942}}}",True,,,,,
75,chromium%2Fsrc~main~I3803c3b7b6b6358dff474cc5ac198c6152e9f93d,chromium/src,main,[],I3803c3b7b6b6358dff474cc5ac198c6152e9f93d,Move logic from IsBrowserManaged() to BrowserManagementService,NEW,2021-11-03 20:16:56.000000000,2021-11-18 17:50:19.000000000,REBASE_ALWAYS,104,26,21,0,True,af61dc97823aa4d6cba0528b1869847d196ad866,3260472,{'_account_id': 1318067},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1001934}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1318067': {'account': {'_account_id': 1318067}, 'last_update': '2021-11-18 17:30:09.000000000', 'reason': 'ps#14: CQ dry run failed.'}}","{'1142256': {'account': {'_account_id': 1142256}, 'last_update': '2021-11-12 20:24:40.000000000', 'reason': '<GERRIT_ACCOUNT_1142256> replied on the change', 'reason_account': {'_account_id': 1142256}}, '1001934': {'account': {'_account_id': 1001934}, 'last_update': '2021-11-18 17:24:49.000000000', 'reason': 'removed on reply'}}",,,,,,
76,chromium%2Fsrc~main~Iab589455fd2e984594b65d61147733efa2dbe67c,chromium/src,main,['prerender'],Iab589455fd2e984594b65d61147733efa2dbe67c,Prerender: record CWV metrics for prerendering depending on the trigger type,NEW,2021-11-09 11:34:54.000000000,2021-11-18 17:50:18.000000000,REBASE_ALWAYS,480,74,64,4,True,48e62ea9c892dc9b5a8c36c122c8202aae8746c9,3270224,{'_account_id': 1411314},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1001500}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1411314': {'account': {'_account_id': 1411314}, 'last_update': '2021-11-18 17:50:18.000000000', 'reason': 'Someone else replied on the change'}}","{'1002172': {'account': {'_account_id': 1002172}, 'last_update': '2021-11-15 05:08:36.000000000', 'reason': 'removed on reply'}, '1115949': {'account': {'_account_id': 1115949}, 'last_update': '2021-11-16 06:14:09.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1411314> by clicking the attention icon', 'reason_account': {'_account_id': 1411314}}, '1001913': {'account': {'_account_id': 1001913}, 'last_update': '2021-11-16 06:14:06.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1411314> by clicking the attention icon', 'reason_account': {'_account_id': 1411314}}, '1001500': {'account': {'_account_id': 1001500}, 'last_update': '2021-11-16 06:14:05.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1411314> by clicking the attention icon', 'reason_account': {'_account_id': 1411314}}, '1115976': {'account': {'_account_id': 1115976}, 'last_update': '2021-11-17 08:37:51.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1411314> by clicking the attention icon', 'reason_account': {'_account_id': 1411314}}}",,,,,,
77,chromiumos%2Fplatform%2Ftast-tests~main~If21989e27db8abf79cd70544f4d267f8c85bd1ff,chromiumos/platform/tast-tests,main,[],If21989e27db8abf79cd70544f4d267f8c85bd1ff,vm.Blogbench: Enable dax on command line,NEW,2021-11-18 09:52:07.000000000,2021-11-18 17:49:52.000000000,REBASE_ALWAYS,2,1,0,0,True,e00e34a7563c4eaa02ace8aea3c33842ed04db92,3291245,{'_account_id': 1002983},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1273836}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1508900': {'account': {'_account_id': 1508900}, 'last_update': '2021-11-18 10:46:32.000000000', 'reason': 'Reviewer was added'}, '1002983': {'account': {'_account_id': 1002983}, 'last_update': '2021-11-18 17:49:52.000000000', 'reason': 'ps#1: CQ dry run succeeded.'}, '1179631': {'account': {'_account_id': 1179631}, 'last_update': '2021-11-18 10:46:33.000000000', 'reason': 'Reviewer was added'}}","{'1273836': {'account': {'_account_id': 1273836}, 'last_update': '2021-11-18 10:40:27.000000000', 'reason': 'removed on reply'}}",,,,,,
78,chromium%2Fsrc~main~Ia9585790003b06f54b1fb5dd83268ffb727f28e9,chromium/src,main,"['cpe-promo', 'ios']",Ia9585790003b06f54b1fb5dd83268ffb727f28e9,[iOS][cpe-promo] Add provider for password auto-fill,NEW,2021-11-17 12:59:06.000000000,2021-11-18 17:49:41.000000000,REBASE_ALWAYS,104,0,18,0,True,4347d20a9ed2f56d3b1d77e73e1e080b86070013,3289483,{'_account_id': 1521944},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1116027}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",{},"{'1521944': {'account': {'_account_id': 1521944}, 'last_update': '2021-11-18 17:49:41.000000000', 'reason': '<GERRIT_ACCOUNT_1521944> replied on the change', 'reason_account': {'_account_id': 1521944}}, '1116027': {'account': {'_account_id': 1116027}, 'last_update': '2021-11-18 17:15:00.000000000', 'reason': '<GERRIT_ACCOUNT_1116027> replied on the change', 'reason_account': {'_account_id': 1116027}}, '1180589': {'account': {'_account_id': 1180589}, 'last_update': '2021-11-18 17:16:37.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1521944> by clicking the attention icon', 'reason_account': {'_account_id': 1521944}}}",,,,,,
79,chromium%2Fsrc~main~I2770002cffb4ba4a9e554b9b9e21885aa7187012,chromium/src,main,[],I2770002cffb4ba4a9e554b9b9e21885aa7187012,Add a mojo-based page entities model executor,NEW,2021-11-12 01:47:33.000000000,2021-11-18 17:49:35.000000000,REBASE_ALWAYS,897,0,14,8,True,f8a0780a32c28a803d10e478b9e3740e22a9d870,3276670,{'_account_id': 1133190},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1133190': {'account': {'_account_id': 1133190}, 'last_update': '2021-11-12 09:24:28.000000000', 'reason': 'ps#7: CQ dry run succeeded.'}}","{'1162726': {'account': {'_account_id': 1162726}, 'last_update': '2021-11-12 17:45:20.000000000', 'reason': '<GERRIT_ACCOUNT_1162726> replied on the change', 'reason_account': {'_account_id': 1162726}}, '1329026': {'account': {'_account_id': 1329026}, 'last_update': '2021-11-18 17:49:30.000000000', 'reason': 'Reviewer/Cc was removed'}}",,,,,,
80,chromium%2Fsrc~main~Ie065a85ff820d218f6ffce896dffd4269b0a918e,chromium/src,main,['fre'],Ie065a85ff820d218f6ffce896dffd4269b0a918e,[FRE] Make the new signin FRE page scrollable,NEW,2021-11-16 14:12:16.000000000,2021-11-18 17:49:29.000000000,REBASE_ALWAYS,72,61,0,0,False,0e17ce751139b60e77d8701979126f9a36c75619,3284807,{'_account_id': 1324160},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",{},"{'1324160': {'account': {'_account_id': 1324160}, 'last_update': '2021-11-18 17:49:25.000000000', 'reason': 'removed on reply'}}",True,,,,,
