,id,project,branch,topic,attention_set,hashtags,change_id,subject,status,created,updated,submit_type,mergeable,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,_number,owner,requirements,cherry_pick_of_change,cherry_pick_of_patch_set,revert_of,work_in_progress,_more_changes
45,openstack%2Fpuppet-ceph~master~I08a893459e88cf187318eb7932a6aa1785214ce9,openstack/puppet-ceph,master,,"{'9816': {'account': {'_account_id': 9816}, 'last_update': '2021-11-25 15:59:45.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I08a893459e88cf187318eb7932a6aa1785214ce9,Remove workaround for issue caused by default ldap secret,NEW,2021-11-25 14:34:37.000000000,2021-11-25 17:43:41.000000000,MERGE_IF_NECESSARY,True,0,7,0,0,True,819327,{'_account_id': 9816},[],,,,,
46,openstack%2Ftripleo-quickstart-extras~master~I24cbd8df4dace5e601cc8f9db1c34b2e7b914cd0,openstack/tripleo-quickstart-extras,master,ci-collections,"{'10969': {'account': {'_account_id': 10969}, 'last_update': '2021-11-25 17:43:06.000000000', 'reason': 'A robot voted negatively on a label'}, '31075': {'account': {'_account_id': 31075}, 'last_update': '2021-11-17 13:36:50.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I24cbd8df4dace5e601cc8f9db1c34b2e7b914cd0,Fix IPA role issues with CentOS 9,NEW,2021-11-15 10:26:37.000000000,2021-11-25 17:43:06.000000000,MERGE_IF_NECESSARY,True,5,3,2,0,True,817924,{'_account_id': 31075},[],,,,,
47,openstack%2Ftripleo-ansible~master~I55ed63330e19d22902378791aefb8229690800dc,openstack/tripleo-ansible,master,bug/1950178,"{'18002': {'account': {'_account_id': 18002}, 'last_update': '2021-11-24 22:41:57.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I55ed63330e19d22902378791aefb8229690800dc,Require Ceph network parameters to be passed to deployed_ceph playbook,NEW,2021-11-09 03:09:52.000000000,2021-11-25 17:41:33.000000000,MERGE_IF_NECESSARY,True,49,29,9,2,True,817132,{'_account_id': 18002},[],,,,,
48,openstack%2Fnova~stable%2Fwallaby~Ie904d1513b5cf76d6d5f6877545e8eb378dd5499,openstack/nova,stable/wallaby,bug/1946729,"{'9708': {'account': {'_account_id': 9708}, 'last_update': '2021-11-25 17:05:12.000000000', 'reason': 'Someone else replied on the change'}}",[],Ie904d1513b5cf76d6d5f6877545e8eb378dd5499,Add a WA flag waiting for vif-plugged event during reboot,NEW,2021-11-19 09:06:33.000000000,2021-11-25 17:40:45.000000000,MERGE_IF_NECESSARY,True,148,3,3,0,True,818519,{'_account_id': 9708},[],,,,,
49,openstack%2Fglance_store~stable%2Fussuri~If5447c3f5b4f678943273c2bdb2e44cd25d5b226,openstack/glance_store,stable/ussuri,drop-error-level,"{'1004': {'account': {'_account_id': 1004}, 'last_update': '2021-11-25 15:33:40.000000000', 'reason': 'Abhishek Kekane replied on the change'}, '9303': {'account': {'_account_id': 9303}, 'last_update': '2021-11-25 17:39:00.000000000', 'reason': 'A robot voted negatively on a label'}}",[],If5447c3f5b4f678943273c2bdb2e44cd25d5b226,Drop snapshot in use log from ERROR to WARN,NEW,2020-08-30 15:14:35.000000000,2021-11-25 17:39:00.000000000,MERGE_IF_NECESSARY,True,7,7,4,0,True,748877,{'_account_id': 1004},[],,,,,
50,openstack%2Fcharm-neutron-openvswitch~master~I44fbf5991d2606161b1bcbc064d4bc68a2fbbb5b,openstack/charm-neutron-openvswitch,master,bug/1938277,"{'10366': {'account': {'_account_id': 10366}, 'last_update': '2021-11-25 15:43:18.000000000', 'reason': 'Aurelien Lourot replied on the change'}, '31289': {'account': {'_account_id': 31289}, 'last_update': '2021-11-25 17:38:06.000000000', 'reason': 'Erlon R. Cruz replied on the change'}}",[],I44fbf5991d2606161b1bcbc064d4bc68a2fbbb5b,Fix QoS selection for SRIOV environments,NEW,2021-10-13 18:34:26.000000000,2021-11-25 17:38:06.000000000,MERGE_IF_NECESSARY,True,7,1,12,0,True,813882,{'_account_id': 10058},[],,,,,
51,openstack%2Fcinder~master~I1c1420a99e2185116a674c3d8bd23d33e12a253f,openstack/cinder,master,manoj_docchange_SVF,"{'32036': {'account': {'_account_id': 32036}, 'last_update': '2021-11-24 10:25:04.000000000', 'reason': 'Someone else replied on the change'}}",[],I1c1420a99e2185116a674c3d8bd23d33e12a253f,Doc: Typos in Spectrum Virtulize family user guide,NEW,2021-11-24 09:25:09.000000000,2021-11-25 17:37:42.000000000,MERGE_IF_NECESSARY,True,47,47,0,0,True,819082,{'_account_id': 32036},[],,,,,
52,openstack%2Fkolla-ansible~master~I7231ae0b2702d56879092a2c34b7f8bb3b07f50b,openstack/kolla-ansible,master,remove-unused-option,"{'26285': {'account': {'_account_id': 26285}, 'last_update': '2021-11-25 17:36:42.000000000', 'reason': 'Michal Nasiadka replied on the change'}}",[],I7231ae0b2702d56879092a2c34b7f8bb3b07f50b,Remove unused region_name option,NEW,2021-06-23 04:55:30.000000000,2021-11-25 17:37:31.000000000,MERGE_IF_NECESSARY,True,0,2,0,0,True,797560,{'_account_id': 26285},[],,,,,
53,openstack%2Ftripleo-ansible~stable%2Fwallaby~Ib725373bbff8bf13113a9435c50da6da801a31e4,openstack/tripleo-ansible,stable/wallaby,,"{'6796': {'account': {'_account_id': 6796}, 'last_update': '2021-11-25 14:20:39.000000000', 'reason': 'Francesco Pantano replied on the change'}, '14985': {'account': {'_account_id': 14985}, 'last_update': '2021-11-25 14:20:39.000000000', 'reason': 'Francesco Pantano replied on the change'}, '25402': {'account': {'_account_id': 25402}, 'last_update': '2021-11-25 16:56:46.000000000', 'reason': 'Luigi Toscano replied on the change'}, '18002': {'account': {'_account_id': 18002}, 'last_update': '2021-11-25 14:20:39.000000000', 'reason': 'Francesco Pantano replied on the change'}}",[],Ib725373bbff8bf13113a9435c50da6da801a31e4,Skip ganesha config is ceph_nfs is not included,NEW,2021-11-25 14:20:26.000000000,2021-11-25 17:35:29.000000000,MERGE_IF_NECESSARY,True,2,0,1,0,True,819182,{'_account_id': 25402},[],818910.0,2.0,,,
54,starlingx%2Fptp-notification-armada-app~master~I310cb57a34b37c7d5df5456ee6ddd9b07aefcb0f,starlingx/ptp-notification-armada-app,master,debian-pkg,"{'32559': {'account': {'_account_id': 32559}, 'last_update': '2021-11-25 17:34:27.000000000', 'reason': 'Fabricio Henrique Ramos replied on the change'}}",[],I310cb57a34b37c7d5df5456ee6ddd9b07aefcb0f,Add Debian packaging for ptp-notification app,NEW,2021-11-04 15:23:02.000000000,2021-11-25 17:34:27.000000000,MERGE_IF_NECESSARY,True,272,0,5,4,True,816710,{'_account_id': 32559},[],,,,,
55,openstack%2Ftripleo-ansible~stable%2Fussuri~I9036698476202738fbfebdbe3091fac853771a97,openstack/tripleo-ansible,stable/ussuri,,"{'14985': {'account': {'_account_id': 14985}, 'last_update': '2021-11-25 10:33:19.000000000', 'reason': 'Reviewer was added'}, '7353': {'account': {'_account_id': 7353}, 'last_update': '2021-11-25 10:33:19.000000000', 'reason': 'Reviewer was added'}, '26343': {'account': {'_account_id': 26343}, 'last_update': '2021-11-25 10:33:37.000000000', 'reason': 'A robot voted negatively on a label'}, '6816': {'account': {'_account_id': 6816}, 'last_update': '2021-11-25 10:33:19.000000000', 'reason': 'Reviewer was added'}}",[],I9036698476202738fbfebdbe3091fac853771a97,"Revert ""Add back testing for tripleo-ansible modules.""",NEW,2021-11-25 10:33:19.000000000,2021-11-25 17:34:12.000000000,MERGE_IF_NECESSARY,True,0,13,0,0,True,819176,{'_account_id': 26343},[],,,817539.0,,
56,starlingx%2Fmonitoring~master~I78bb6ed6f24570d68f62818e1242286d638fd835,starlingx/monitoring,master,ldap-degrade,"{'9926': {'account': {'_account_id': 9926}, 'last_update': '2021-11-25 15:14:48.000000000', 'reason': 'Bin Qian replied on the change'}, '28466': {'account': {'_account_id': 28466}, 'last_update': '2021-11-25 16:43:48.000000000', 'reason': 'Al Bailey replied on the change'}}",[],I78bb6ed6f24570d68f62818e1242286d638fd835,Add new collectd plugin to monitor a service status,NEW,2021-11-24 15:59:28.000000000,2021-11-25 17:33:40.000000000,MERGE_IF_NECESSARY,True,218,1,10,2,True,819137,{'_account_id': 28466},[],,,,,
57,openstack%2Ftripleo-ansible~stable%2Ftrain~I992935e1c478591f3c8af5044df8a625af9eba85,openstack/tripleo-ansible,stable/train,,"{'10969': {'account': {'_account_id': 10969}, 'last_update': '2021-11-25 10:41:10.000000000', 'reason': 'Jose Luis Franco replied on the change'}, '14985': {'account': {'_account_id': 14985}, 'last_update': '2021-11-25 10:41:10.000000000', 'reason': 'Jose Luis Franco replied on the change'}, '7353': {'account': {'_account_id': 7353}, 'last_update': '2021-11-25 10:41:10.000000000', 'reason': 'Jose Luis Franco replied on the change'}, '26343': {'account': {'_account_id': 26343}, 'last_update': '2021-11-25 10:59:24.000000000', 'reason': 'A robot voted negatively on a label'}, '11090': {'account': {'_account_id': 11090}, 'last_update': '2021-11-25 10:41:10.000000000', 'reason': 'Jose Luis Franco replied on the change'}}",[],I992935e1c478591f3c8af5044df8a625af9eba85,Add tripleo_dnf_stream Ansible module.,NEW,2021-11-25 10:35:33.000000000,2021-11-25 17:32:51.000000000,MERGE_IF_NECESSARY,True,483,0,1,0,True,819178,{'_account_id': 26343},[],817554.0,1.0,,,
58,starlingx%2Ftools~master~Iabc0f890580bf948cbd09585d62877eb3ec5d162,starlingx/tools,master,debian-build,"{'32685': {'account': {'_account_id': 32685}, 'last_update': '2021-11-17 07:28:55.000000000', 'reason': 'Zhixiong Chi replied on the change'}, '28410': {'account': {'_account_id': 28410}, 'last_update': '2021-11-22 06:36:55.000000000', 'reason': 'Zhixiong Chi replied on the change'}, '32651': {'account': {'_account_id': 32651}, 'last_update': '2021-11-17 07:28:55.000000000', 'reason': 'Zhixiong Chi replied on the change'}, '32753': {'account': {'_account_id': 32753}, 'last_update': '2021-11-25 17:24:41.000000000', 'reason': 'Mark Asselstine replied on the change'}, '32562': {'account': {'_account_id': 32562}, 'last_update': '2021-11-17 07:28:55.000000000', 'reason': 'Zhixiong Chi replied on the change'}, '31683': {'account': {'_account_id': 31683}, 'last_update': '2021-11-25 13:01:44.000000000', 'reason': 'Zhixiong Chi replied on the change'}}",[],Iabc0f890580bf948cbd09585d62877eb3ec5d162,stx tool: Enhance building task for stx build module,NEW,2021-11-17 07:27:51.000000000,2021-11-25 17:29:50.000000000,MERGE_IF_NECESSARY,True,88,39,28,0,True,818195,{'_account_id': 32753},[],,,,,
59,openstack%2Fhorizon~stable%2Fussuri~I1bbf3b23717f9924974920d6569e018b94e3dbe8,openstack/horizon,stable/ussuri,bug/1926511-stable/ussuri,"{'30746': {'account': {'_account_id': 30746}, 'last_update': '2021-10-18 16:01:13.000000000', 'reason': 'Akihiro Motoki replied on the change'}}",[],I1bbf3b23717f9924974920d6569e018b94e3dbe8,Add horizontal scrollbar to role dropdown,NEW,2021-09-21 15:06:40.000000000,2021-11-25 17:27:23.000000000,MERGE_IF_NECESSARY,True,2,0,1,0,True,810194,{'_account_id': 30746},[],789606.0,4.0,,,
60,openstack%2Fhorizon~stable%2Fussuri~I0b8e6b2e540a1782b9edd9921490a9371d31afc7,openstack/horizon,stable/ussuri,bug/1916891-stable/ussuri,"{'1736': {'account': {'_account_id': 1736}, 'last_update': '2021-11-23 18:01:23.000000000', 'reason': 'Vishal Manchanda replied on the change'}, '22629': {'account': {'_account_id': 22629}, 'last_update': '2021-10-18 12:26:08.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I0b8e6b2e540a1782b9edd9921490a9371d31afc7,Handle an attached volume without volume_image_metadata,NEW,2021-10-18 09:55:55.000000000,2021-11-25 17:27:03.000000000,MERGE_IF_NECESSARY,True,10,3,2,0,True,814260,{'_account_id': 22629},[],777654.0,2.0,,,
61,openstack%2Fkolla-ansible~master~Id420376d96d0c40415c369ae8dd36e845a781820,openstack/kolla-ansible,master,feature/vendordata,"{'22629': {'account': {'_account_id': 22629}, 'last_update': '2021-11-25 09:33:07.000000000', 'reason': 'Mark Goddard replied on the change'}}",[],Id420376d96d0c40415c369ae8dd36e845a781820,Support copying static Vendordata file into Nova API container,NEW,2021-11-24 16:02:51.000000000,2021-11-25 17:24:05.000000000,MERGE_IF_NECESSARY,True,53,0,6,1,True,819140,{'_account_id': 17669},[],,,,,
62,openstack%2Fnetworking-ovn~stable%2Ftrain~I228e4934ae01a15a2a8bd419772806a6e8b23f00,openstack/networking-ovn,stable/train,bug/1935842,"{'5756': {'account': {'_account_id': 5756}, 'last_update': '2021-11-16 08:15:52.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '32586': {'account': {'_account_id': 32586}, 'last_update': '2021-11-25 14:27:44.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '6773': {'account': {'_account_id': 6773}, 'last_update': '2021-11-16 08:15:52.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '21798': {'account': {'_account_id': 21798}, 'last_update': '2021-11-16 08:15:52.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-16 08:15:52.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '16688': {'account': {'_account_id': 16688}, 'last_update': '2021-11-25 17:22:57.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I228e4934ae01a15a2a8bd419772806a6e8b23f00,"[OVN] Set NB/SB ""connection"" inactivity probe",NEW,2021-10-04 09:05:08.000000000,2021-11-25 17:22:57.000000000,MERGE_IF_NECESSARY,True,124,0,6,1,True,812304,{'_account_id': 16688},[],,,,,
63,openstack%2Ftripleo-quickstart~master~Ib77f6def0f98f8d28507051625e6901bae87386e,openstack/tripleo-quickstart,master,compose_repos_dep,"{'30002': {'account': {'_account_id': 30002}, 'last_update': '2021-11-23 19:16:10.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ib77f6def0f98f8d28507051625e6901bae87386e,[WIP] Add compose_repos repo operation to 'repo-setup',NEW,2021-11-23 19:03:49.000000000,2021-11-25 17:20:03.000000000,MERGE_IF_NECESSARY,True,34,4,0,0,True,819019,{'_account_id': 30002},[],,,,,
64,openstack%2Fcinder~stable%2Fussuri~I760cbd0467305f25fc29b5f9818749ae9007b40e,openstack/cinder,stable/ussuri,bug/1942342,"{'34247': {'account': {'_account_id': 34247}, 'last_update': '2021-11-22 14:44:54.000000000', 'reason': 'Someone else replied on the change'}}",[],I760cbd0467305f25fc29b5f9818749ae9007b40e,fix 'huawei dorado v6' create new volume form snapshot error,NEW,2021-11-22 14:35:29.000000000,2021-11-25 17:18:36.000000000,MERGE_IF_NECESSARY,True,244,41,2,0,True,818778,{'_account_id': 34247},[],,,,,
65,openstack%2Fkayobe~master~I84e336bec37eac12c659c7a9d9fc4ddd191a379d,openstack/kayobe,master,,"{'14826': {'account': {'_account_id': 14826}, 'last_update': '2021-11-25 17:11:29.000000000', 'reason': 'Michal Nasiadka replied on the change'}}",[],I84e336bec37eac12c659c7a9d9fc4ddd191a379d,[release] Set previous_release to xena,NEW,2021-11-09 17:32:00.000000000,2021-11-25 17:16:00.000000000,MERGE_IF_NECESSARY,True,2,20,1,0,True,817282,{'_account_id': 14826},[],,,,,
66,openstack%2Fkayobe~master~I9488a72db588e31289907668f1997596a8ccdec6,openstack/kayobe,master,inspector-dhcp-range-netmask,"{'14200': {'account': {'_account_id': 14200}, 'last_update': '2021-10-18 08:18:51.000000000', 'reason': 'Mark Goddard replied on the change'}}",[],I9488a72db588e31289907668f1997596a8ccdec6,Add support for Ironic inspection through DHCP-relay,NEW,2021-10-09 00:08:24.000000000,2021-11-25 17:14:19.000000000,MERGE_IF_NECESSARY,True,11,2,6,0,True,813266,{'_account_id': 14200},[],,,,,
67,openstack%2Fkayobe~master~I9315110fa767ff62681486e436fca5503339cabf,openstack/kayobe,master,,"{'14826': {'account': {'_account_id': 14826}, 'last_update': '2021-11-25 17:11:41.000000000', 'reason': 'Michal Nasiadka replied on the change'}}",[],I9315110fa767ff62681486e436fca5503339cabf,"Revert ""Use OpenStack Xena release""",NEW,2021-11-09 17:32:00.000000000,2021-11-25 17:13:11.000000000,MERGE_IF_NECESSARY,True,10,16,2,0,True,817281,{'_account_id': 14826},[],,,,,
68,openstack%2Fkayobe~master~I7432287dcb43992688600415fbb360709a532565,openstack/kayobe,master,ping-check,"{'15197': {'account': {'_account_id': 15197}, 'last_update': '2021-11-25 17:12:50.000000000', 'reason': 'Michal Nasiadka replied on the change'}}",[],I7432287dcb43992688600415fbb360709a532565,Document variables to configure connectivity check,NEW,2021-07-29 10:58:06.000000000,2021-11-25 17:12:50.000000000,MERGE_IF_NECESSARY,True,14,0,0,0,True,802862,{'_account_id': 15197},[],,,,,
69,openstack%2Fcinder~master~I6e4ebcb9dc67e444157aaa85fcd0239817a79136,openstack/cinder,master,oem,"{'33473': {'account': {'_account_id': 33473}, 'last_update': '2021-11-25 05:01:49.000000000', 'reason': 'Someone else replied on the change'}}",[],I6e4ebcb9dc67e444157aaa85fcd0239817a79136,HPE: Cinder driver for HPE XP storage FC and iSCSI arrays,NEW,2021-10-27 05:00:12.000000000,2021-11-25 17:12:29.000000000,MERGE_IF_NECESSARY,True,2541,0,1,0,True,815582,{'_account_id': 33473},[],,,,,
70,openstack%2Ftacker~master~Ic743fadbd1ddd59ca6755949e03b77c8715be459,openstack/tacker,master,bug/1920088,"{'26222': {'account': {'_account_id': 26222}, 'last_update': '2021-11-01 04:26:42.000000000', 'reason': 'Hiromu Asahina replied on the change'}, '33455': {'account': {'_account_id': 33455}, 'last_update': '2021-11-08 01:04:01.000000000', 'reason': 'Manpreet Kaur replied on the change'}, '17255': {'account': {'_account_id': 17255}, 'last_update': '2021-11-01 04:26:42.000000000', 'reason': 'Hiromu Asahina replied on the change'}, '31072': {'account': {'_account_id': 31072}, 'last_update': '2021-11-01 04:26:42.000000000', 'reason': 'Hiromu Asahina replied on the change'}}",[],Ic743fadbd1ddd59ca6755949e03b77c8715be459,Fix VIM registration error,NEW,2021-11-01 01:10:53.000000000,2021-11-25 17:11:15.000000000,MERGE_IF_NECESSARY,True,8,4,3,0,True,816107,{'_account_id': 33455},[],,,,,
71,openstack%2Fcinder~master~Idde91feaa63aea7806b485ca90147d43e004c608,openstack/cinder,master,support-multiplie-filters-together-for-time-comparison,"{'4523': {'account': {'_account_id': 4523}, 'last_update': '2021-11-23 06:18:30.000000000', 'reason': 'Hao Wang replied on the change'}}",[],Idde91feaa63aea7806b485ca90147d43e004c608,Support multiple filters together for volume time comparison filter,NEW,2020-07-09 01:40:57.000000000,2021-11-25 17:11:15.000000000,MERGE_IF_NECESSARY,True,64,7,0,0,True,740146,{'_account_id': 8846},[],,,,,
72,openstack%2Fkayobe~master~Id789dede2d1886ef5ec66ebc86968d6cf62fa2de,openstack/kayobe,master,inspector-options-doc,"{'15197': {'account': {'_account_id': 15197}, 'last_update': '2021-11-25 17:11:13.000000000', 'reason': 'Michal Nasiadka replied on the change'}}",[],Id789dede2d1886ef5ec66ebc86968d6cf62fa2de,Document that extra kernel parameters are important for inspection,NEW,2021-11-18 22:10:29.000000000,2021-11-25 17:11:13.000000000,MERGE_IF_NECESSARY,True,9,1,0,0,True,818491,{'_account_id': 15197},[],,,,,
73,openstack%2Fkayobe~master~I4884cccf8a54f6c5af37f0ee418bb3821dc87091,openstack/kayobe,master,pip-uninstall-ansible-base,"{'14200': {'account': {'_account_id': 14200}, 'last_update': '2021-11-24 09:56:39.000000000', 'reason': 'Mark Goddard replied on the change'}}",[],I4884cccf8a54f6c5af37f0ee418bb3821dc87091,Uninstall ansible-base package only if exists,NEW,2021-11-23 22:17:21.000000000,2021-11-25 17:10:28.000000000,MERGE_IF_NECESSARY,True,1,0,0,0,True,819030,{'_account_id': 14200},[],,,,,
74,openstack%2Fkayobe~master~I879df0ea3f357c2bb45a5e7331a3f2569eac63e9,openstack/kayobe,master,,"{'14826': {'account': {'_account_id': 14826}, 'last_update': '2021-11-16 14:16:46.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I879df0ea3f357c2bb45a5e7331a3f2569eac63e9,Ubuntu: support host package update,NEW,2021-11-16 12:17:27.000000000,2021-11-25 17:10:27.000000000,MERGE_IF_NECESSARY,True,13,3,0,0,True,818075,{'_account_id': 14826},[],,,,,
75,openstack%2Fkayobe~master~I35788e69eeace41d5bcbf89922145f1c35f58ff2,openstack/kayobe,master,limit-seed-playbooks,"{'14200': {'account': {'_account_id': 14200}, 'last_update': '2021-11-24 09:57:14.000000000', 'reason': 'Mark Goddard replied on the change'}}",[],I35788e69eeace41d5bcbf89922145f1c35f58ff2,Limit ip-routing and snat to seed hosts only,NEW,2021-11-23 23:30:21.000000000,2021-11-25 17:09:54.000000000,MERGE_IF_NECESSARY,True,2,2,0,0,True,819034,{'_account_id': 14200},[],,,,,
